"Gene","adjP_Condition","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","Ex_train"
"PRDX1",8.65967494918226e-11,0.0350129469223629,0.999973009078429,0,0,0.742574257425743,0.964285714285714,0.839506172839506,0.93801652892562
"MAGED2",1.35120614589827e-12,0.0668410948822767,0.999984314067593,0,0,0.831683168316832,0.95952380952381,0.895061728395062,0.929752066115703
"CAPN2",2.64466379317807e-14,0.0836268097697897,0.999985880309364,0,0,0.839108910891089,0.980952380952381,0.899691358024691,0.966942148760331
"RPN2",3.55516599385436e-20,0.112739328611743,0.999984834987211,0,0,0.861386138613861,1,0.91358024691358,1
"PRKDC",2.52200201704442e-11,0.0601052998776583,0.999984442379192,0,0,0.846534653465347,0.95952380952381,0.904320987654321,0.929752066115703
"RPL39",3.93446488124873e-10,0.0266338154664162,0.999966242384785,0,0,0.715346534653465,0.913690476190476,0.822530864197531,0.850206611570248
"EIF3E",1.19441241119714e-13,0.0532300014113811,0.999977602338086,0,0,0.707920792079208,0.993452380952381,0.817901234567901,0.988636363636364
"TKT",2.22161254954059e-15,0.091424307366824,0.999986094581007,0,0,0.841584158415842,0.986309523809524,0.901234567901235,0.976239669421488
"CCND1",6.75628671150208e-18,0.145872751046063,0.999990476922672,0,0,0.846534653465347,0.990476190476191,0.904320987654321,0.983471074380165
"USP11",5.41544015174652e-07,0.0216036037381225,0.999972734480018,0,0,0.514851485148515,0.948214285714286,0.697530864197531,0.910123966942149
"EIF2S2",3.41011287537547e-18,0.114706414394018,0.999986918175898,0,0,0.866336633663366,0.994047619047619,0.916666666666667,0.989669421487603
"ATIC",8.16313191163226e-18,0.0923503287071288,0.999983545963999,0,0,0.782178217821782,0.997619047619048,0.864197530864197,0.995867768595041
"FSTL1",8.5325811276939e-06,0.0261566134190061,0.999982644702607,0,0,0.692574257425743,0.808333333333333,0.811728395061728,0.667355371900826
"MRPL3",1.26815691650953e-15,0.0585597163182739,0.999976406851251,0,0,0.777227722772277,0.983333333333333,0.861111111111111,0.971074380165289
"MCM7",1.52293433928818e-11,0.0575024602774839,0.999983228578385,0,0,0.613861386138614,0.961904761904762,0.759259259259259,0.933884297520661
"PSMB5",9.13676124155048e-08,0.0204388421436335,0.999967140383716,0,0,0.762376237623762,0.914285714285714,0.851851851851852,0.851239669421488
"HMGB2",2.07369989871433e-06,0.0171854992146795,0.999968550984869,0,0,0.440594059405941,0.944642857142857,0.651234567901235,0.903925619834711
"GOT1",5.87420109200198e-11,0.0523373384475113,0.999982470554956,0,0,0.683168316831683,0.986309523809524,0.802469135802469,0.976239669421488
"COMT",1.54824182450671e-12,0.056788957674165,0.999981185533337,0,0,0.712871287128713,0.976190476190476,0.820987654320988,0.958677685950413
"SNRPB",6.06471786589098e-12,0.0664297493788243,0.999985211376497,0,0,0.698019801980198,0.980952380952381,0.811728395061728,0.966942148760331
"POLE3",3.89656599900234e-08,0.0234787143371014,0.999970107937655,0,0,0.788048090523338,0.867857142857143,0.907407407407407,0.770661157024794
"THY1",1.58390488334043e-13,0.127434434274526,0.999992253846404,1,0.33,0.841584158415842,0.964285714285714,0.901234567901235,0.93801652892562
"GABARAPL1",1.81691349663332e-06,0.0231354287759977,0.999977050633215,0,0,0.50990099009901,0.935714285714286,0.694444444444444,0.888429752066116
"PRPF6",5.19201820672925e-10,0.0464659117506718,0.99998202442107,0,0,0.594059405940594,0.963095238095238,0.746913580246914,0.935950413223141
"LCP1",0.00238138490830862,0.00810217230195114,0.999969265317078,0,0,0.455445544554456,0.776190476190476,0.660493827160494,0.611570247933884
"TOP1",1.1276701803386e-07,0.0236610387045578,0.999972366108278,0,0,0.564356435643564,0.929166666666667,0.728395061728395,0.877066115702479
"UQCRFS1",3.50575127714420e-09,0.0305644778042418,0.999974116544426,0,0,0.777227722772277,0.977380952380952,0.861111111111111,0.960743801652893
"SLC1A5",8.69321196949728e-08,0.025460661182926,0.99997404579873,0,0,0.732673267326733,0.926190476190476,0.833333333333333,0.871900826446281
"SRI",9.8667201105063e-15,0.0921476005151358,0.999986947444257,0,0,0.792079207920792,0.988095238095238,0.87037037037037,0.979338842975207
"RNF11",1.23247117912609e-10,0.0387068150761429,0.99997624005897,0,0,0.663366336633664,0.989285714285714,0.790123456790124,0.981404958677686
"ILF3",3.08022510628857e-14,0.0534288523679161,0.99997656134393,0,0,0.742574257425742,0.978571428571429,0.839506172839506,0.962809917355372
"KRT8",0.000658044408584365,0.008957006042773,0.999966026481759,0,0,0.569306930693069,0.849404761904762,0.731481481481482,0.738636363636364
"MAGED1",1.00703659303796e-05,0.0144161122213235,0.999966911908417,0,0,0.695544554455446,0.854761904761905,0.810185185185185,0.747933884297521
"PINK1",1.87705951085643e-14,0.0818745304720091,0.999985335399319,0,0,0.801980198019802,0.977380952380952,0.876543209876543,0.960743801652893
"OSER1",1.71744192138814e-06,0.0186320532985191,0.999970741710457,0,0,0.564356435643564,0.886904761904762,0.728395061728395,0.803719008264463
"CADM1",4.24139625968847e-05,0.0136613317443812,0.999969646001515,0,0,0.593281471004243,0.746428571428571,0.845679012345679,0.559917355371901
"MDK",0.0119997750769115,0.00591821863930626,0.999969182933299,0,0,0.501626591230552,0.689285714285714,0.691358024691358,0.460743801652893
"COL18A1",5.37685455798971e-10,0.0592665994989771,0.99998649351502,0,0,0.787128712871287,0.90952380952381,0.867283950617284,0.84297520661157
"MCAM",0.000154944054936367,0.0148565034572032,0.999976195343661,0,0,0.601485148514851,0.810119047619048,0.751543209876543,0.670454545454546
"IFRD2",2.06339578422689e-14,0.0737696941503488,0.999983496617918,0,0,0.866336633663366,0.970238095238095,0.916666666666667,0.948347107438017
"NHP2",1.14106879664083e-08,0.0278000502511914,0.999973182633614,0,0,0.801980198019802,0.911904761904762,0.876543209876543,0.847107438016529
"TSPAN6",0.0039673996910207,0.00633314589104588,0.999963558930897,0,0,0.306930693069307,0.879761904761905,0.567901234567901,0.791322314049587
"TSPAN1",2.090050219746e-15,0.234688928070862,0.999996154911432,1,0.33,0.777227722772277,1,0.861111111111111,1
"TUBA1A",0.000583908656370861,0.0124715468835223,0.999975902882849,0,0,0.618811881188119,0.788095238095238,0.762345679012346,0.632231404958678
"KRT6A",0.000202516953101161,0.0335399718219943,0.999991257619198,1,0.33,0.467256011315417,0.667857142857143,0.888888888888889,0.423553719008264
"KRT6B",3.88057342328505e-06,0.060160225940962,0.999993334847269,1,0.33,0.612376237623762,0.758333333333333,0.867283950617284,0.580578512396694
"TRIP6",9.10402233386106e-06,0.0267707077956224,0.999983210576049,0,0,0.667751060820368,0.792857142857143,0.845679012345679,0.640495867768595
"IGLC1",8.79178509547625e-06,0.0520519365812155,0.999992594961634,1,0.33,0.725990099009901,0.829166666666667,0.867283950617284,0.703512396694215
"MSMO1",0.000523334691641758,0.00919882647492942,0.999965874564745,0,0,0.625742574257426,0.766666666666667,0.771604938271605,0.59504132231405
"AKR1C3",1.65110246342568e-06,0.0445688465795988,0.999989238569302,0,0,0.584158415841584,0.941666666666667,0.740740740740741,0.898760330578512
"PRPF4",4.14374081605396e-16,0.069979103413368,0.999979965531954,0,0,0.891089108910891,0.982142857142857,0.932098765432099,0.96900826446281
"GPM6B",7.86564144801474e-05,0.0197870740952494,0.999981241558427,0,0,0.618811881188119,0.866666666666667,0.762345679012346,0.768595041322314
"ITPA",1.61630239244447e-05,0.0132293367499915,0.999965309840382,0,0,0.534653465346535,0.9,0.709876543209877,0.826446280991736
"AGR2",0.0336015873458306,0.00488096640158281,0.999971514154764,0,0,0.180693069306931,0.794047619047619,0.489197530864198,0.642561983471075
"IRS2",6.41540740036465e-05,0.0177271340095597,0.999978246375578,0,0,0.396039603960396,0.927380952380952,0.623456790123457,0.87396694214876
"FOS",0.00862548126328009,0.00975555729136919,0.999980812047211,1,0.33,0.53960396039604,0.990476190476191,0.712962962962963,0.983471074380165
"CETN2",1.2605774384621e-10,0.0456233933595729,0.999980257443888,0,0,0.752475247524752,0.973809523809524,0.845679012345679,0.954545454545455
"ADCY6",3.87830866991898e-14,0.0572242427146679,0.999978467952064,0,0,0.74009900990099,0.989285714285714,0.837962962962963,0.981404958677686
"EXTL3",0.000761257774278034,0.00883338612842202,0.999966252141568,0,0,0.504950495049505,0.739285714285714,0.691358024691358,0.547520661157025
"CBR1",0.0017728800019422,0.00829970146671661,0.999968469065103,0,0,0.336633663366337,0.875,0.58641975308642,0.78305785123967
"NUPR1",0.0175481952889619,0.00636500066925337,0.999974197692416,0,0,0.425742574257426,0.652380952380952,0.641975308641975,0.396694214876033
"EMG1",3.27021753423405e-07,0.0213897907412942,0.999971381755851,0,0,0.547029702970297,0.964285714285714,0.717592592592593,0.93801652892562
"STX3",7.97980651558394e-05,0.0122493549705745,0.999968154833888,0,0,0.534653465346535,0.908333333333333,0.709876543209877,0.840909090909091
"MINK1",2.02281901571441e-08,0.0265083631128292,0.999972715076356,0,0,0.764851485148515,0.872619047619048,0.853395061728395,0.778925619834711
"PEG3",0.00120943916260589,0.0119492610443378,0.999977460628138,0,0,0.598055162659123,0.749404761904762,0.808641975308642,0.565082644628099
"KIF1C",3.918564165406e-07,0.02699193941504,0.999978159384269,0,0,0.737623762376238,0.885714285714286,0.83641975308642,0.801652892561984
"TUBA1C",2.77464482501456e-10,0.0280074159715428,0.999967467718272,0,0,0.698019801980198,0.961904761904762,0.811728395061728,0.933884297520661
"SFN",0.00308944482859787,0.00890988150038277,0.999973592813599,1,0.33,0.455445544554456,0.740476190476191,0.660493827160494,0.549586776859504
"NR2F6",1.74981186806057e-09,0.0329940295235236,0.999975271918978,0,0,0.673267326732673,0.95952380952381,0.796296296296296,0.929752066115703
"NSDHL",9.54867714047138e-09,0.0317281835005299,0.999976572900444,0,0,0.603960396039604,0.945238095238095,0.753086419753086,0.90495867768595
"ATP2B1",1.19256307046695e-14,0.0735624482880138,0.999983109620864,0,0,0.757425742574257,0.991666666666667,0.848765432098765,0.985537190082645
"CRYAB",0.232615170295604,0.00102880196070758,0.999939219807492,1,0.33,0.261032531824611,0.539285714285714,0.672839506172839,0.200413223140496
"TNFRSF10B",1.39585714025624e-05,0.0178818235881501,0.999974643796097,0,0,0.653465346534653,0.860119047619048,0.783950617283951,0.757231404958678
"CA2",2.80166079514253e-18,0.487330553525736,0.999998886213043,1,0.33,0.881188118811881,1,0.925925925925926,1
"AZGP1",8.59811666496565e-11,0.114457718848604,0.999993541067228,1,0.33,0.648514851485149,0.970238095238095,0.780864197530864,0.948347107438017
"SH2B1",9.55916216793133e-08,0.0202943137651367,0.999966987456868,0,0,0.768953323903819,0.855952380952381,0.87037037037037,0.75
"RGS16",1.77461018903416e-13,0.113196966307125,0.999990998208687,1,0.33,0.831683168316832,0.966666666666667,0.895061728395062,0.942148760330579
"UAP1",2.7607005193576e-07,0.0220585027963499,0.999971984689658,0,0,0.633663366336634,0.908928571428571,0.771604938271605,0.841942148760331
"TNFRSF14",5.74176944329767e-08,0.0195179366298979,0.999964403542748,0,0,0.717821782178218,0.863095238095238,0.824074074074074,0.762396694214876
"EPHX2",9.73383942286548e-13,0.120693087965771,0.999992348874335,0,0,0.896039603960396,0.995238095238095,0.935185185185185,0.991735537190083
"ANXA3",1.50769397512404e-07,0.0345566418058113,0.999982272585156,0,0,0.729809052333805,0.831547619047619,0.864197530864197,0.707644628099174
"MALL",3.43857096808951e-20,0.237569700482211,0.999994160116395,1,0.33,0.861386138613861,1,0.91358024691358,1
"IGHM",6.64049165768984e-06,0.0494226744472939,0.999991809163512,1,0.33,0.658415841584158,0.830952380952381,0.787037037037037,0.706611570247934
"SF3A2",3.46667672763247e-09,0.0504405730432923,0.999985328120952,0,0,0.559405940594059,0.945238095238095,0.725308641975309,0.90495867768595
"TM4SF1",1.92160708747441e-05,0.0186761472197379,0.999976597744002,0,0,0.517857142857143,0.699404761904762,0.848765432098765,0.478305785123967
"DPM2",2.76381391786781e-08,0.0260125406454371,0.999972681990603,0,0,0.643564356435644,0.945238095238095,0.777777777777778,0.90495867768595
"ENPP2",5.06818059278781e-09,0.0568539193264568,0.999987574419678,0,0,0.618811881188119,0.982142857142857,0.762345679012346,0.96900826446281
"CHI3L1",4.00934930205342e-15,0.217175130693006,0.999995769746897,1,0.33,0.841584158415842,0.95952380952381,0.901234567901235,0.929752066115703
"ME2",1.05081525298976e-13,0.0704125331249699,0.999983619627197,0,0,0.698019801980198,0.988095238095238,0.811728395061728,0.979338842975207
"BAG2",0.0200514444478197,0.00529536578195216,0.999969587642669,1,0.33,0.446251768033946,0.654761904761905,0.746913580246914,0.400826446280992
"KIF2C",2.76048769105021e-11,0.0606980233178241,0.999984686181909,0,0,0.643564356435644,0.96547619047619,0.777777777777778,0.940082644628099
"GRB10",5.36387713228805e-08,0.0322003337884885,0.999979350650653,0,0,0.801414427157001,0.876190476190476,0.895061728395062,0.785123966942149
"SMPD1",3.23323056303302e-18,0.119787472104227,0.999987563220543,0,0,0.772277227722772,0.998809523809524,0.858024691358025,0.997933884297521
"MSH2",8.53060838884483e-09,0.0291047423126841,0.9999740542387,0,0,0.742574257425742,0.905952380952381,0.839506172839506,0.836776859504132
"PPAT",6.83720482831326e-18,0.114999993495366,0.999987228627029,0,0,0.777227722772277,0.997619047619048,0.861111111111111,0.995867768595041
"SPON1",1.21336150480249e-09,0.10206986328302,0.999993601760331,1,0.33,0.569306930693069,0.970238095238095,0.731481481481482,0.948347107438017
"SYNE1",0.0269800576171137,0.00480752303314762,0.999968998367802,0,0,0.383239038189533,0.615476190476191,0.753086419753086,0.332644628099174
"LSM2",2.10112955103235e-07,0.0232113450353244,0.999972979124006,0,0,0.792079207920792,0.875,0.87037037037037,0.78305785123967
"DUSP5",0.000270489182226364,0.0118950701758051,0.99997171716315,0,0,0.534653465346535,0.778571428571429,0.709876543209877,0.615702479338843
"WDR18",4.93413171680587e-08,0.0293162986174842,0.999976936704815,0,0,0.514851485148515,0.933333333333333,0.697530864197531,0.884297520661157
"APLP1",0.887374608264847,9.278366952765e-06,0.999426865518022,1,0.33,0.397560113154173,0.624404761904762,0.669753086419753,0.348140495867769
"AURKB",7.50885643919925e-08,0.0333718662774554,0.999980617273589,0,0,0.569306930693069,0.901190476190476,0.731481481481482,0.828512396694215
"GPM6A",0.000828522699851387,0.0178180620253693,0.99998478977289,0,0,0.547029702970297,0.816666666666667,0.717592592592593,0.681818181818182
"CCDC28A",8.50930003536699e-07,0.0210709428172272,0.999972938477638,0,0,0.579207920792079,0.930357142857143,0.737654320987654,0.879132231404959
"POP7",3.48669440949668e-11,0.0351071083188894,0.999971929943148,0,0,0.599009900990099,0.995238095238095,0.75,0.991735537190083
"CEP250",2.60018069479202e-08,0.0272197601920831,0.999973908370354,0,0,0.618811881188119,0.897619047619048,0.762345679012346,0.822314049586777
"RARRES2",0.00256293972105376,0.00975377493236524,0.999975245602533,0,0,0.52970297029703,0.740476190476191,0.70679012345679,0.549586776859504
"PLEKHB1",1.17016982105302e-09,0.0675343755830626,0.999988979367286,0,0,0.757425742574257,0.946428571428571,0.848765432098765,0.90702479338843
"RPA3",2.94015685483787e-08,0.0284531418806099,0.999975344905383,0,0,0.653465346534653,0.94047619047619,0.783950617283951,0.896694214876033
"RAB27A",7.46227936486620e-11,0.0630722845833192,0.999986065185477,0,0,0.613861386138614,0.98452380952381,0.759259259259259,0.973140495867769
"SMYD5",3.58615052044289e-11,0.0648219731534138,0.999986005940382,0,0,0.767326732673267,0.954761904761905,0.854938271604938,0.921487603305785
"EXOSC2",1.98515949825026e-13,0.0721563220032223,0.999984472316156,0,0,0.702970297029703,0.967857142857143,0.814814814814815,0.944214876033058
"TELO2",4.36169149679749e-06,0.0167301561937397,0.999969611324125,0,0,0.653465346534653,0.839285714285714,0.783950617283951,0.721074380165289
"GSTZ1",1.26369020289407e-05,0.0258014080281851,0.999983050561291,0,0,0.628712871287129,0.920238095238095,0.768518518518518,0.861570247933884
"ARHGEF6",1.62668948501234e-05,0.0160784791125755,0.999971934472196,0,0,0.688118811881188,0.866666666666667,0.805555555555555,0.768595041322314
"IGF1",0.00286225276467785,0.00880685515241039,0.999972865798874,0,0,0.549504950495049,0.768452380952381,0.719135802469136,0.598140495867769
"RIPK2",1.59068577320844e-18,0.133837887647006,0.999988904220023,0,0,0.831683168316832,0.997619047619048,0.895061728395062,0.995867768595041
"NDN",1.26121310676677e-05,0.0298385364100281,0.999985691825012,0,0,0.514851485148515,0.941666666666667,0.697530864197531,0.898760330578512
"NCDN",4.13509510892381e-06,0.0193245815943384,0.999973915985065,0,0,0.643564356435644,0.901190476190476,0.777777777777778,0.828512396694215
"RNF113A",3.79265378836669e-05,0.0122622486572064,0.999965479042305,0,0,0.475247524752475,0.921428571428571,0.672839506172839,0.863636363636364
"RRS1",8.50256037967329e-15,0.0924857005758287,0.999986932713918,0,0,0.821782178217822,0.972619047619048,0.888888888888889,0.952479338842975
"NSG1",0.000236662666985312,0.0128565514617011,0.999973561726305,0,0,0.589108910891089,0.767857142857143,0.743827160493827,0.597107438016529
